,County Code, County Name, District Code, District Name, School Code, School Name, Princ. Title, Princ. First Name, Princ. Last Name, Princ. Title 2, Princ. Email, Address1, Address2, City, State, Zip, Mailing Address1, Mailing Address2, Mailing City, Mailing State, Mailing Zip, HIB Title1, HIB First Nname, HIB Last Name, HIB Title2, Homeless Liaison Title1, Homeless Liaison First Name, Homeless Liaison Last Name, Homeless Liaison Title2, Phone, Pre-K, Kindergarten, Grade 1, Grade 2, Grade 3, Grade 4, Grade 5, Grade 6, Grade 7, Grade 8, Grade 9, Grade 10, Grade 11, Grade 12, Post Grad., Adult Ed.
451,27,MORRIS,3340,Montville Township School District,55,Valley View School,Dr,Patricia,Kennedy,Principal,patricia.kennedy@montville.net,30 MONTGOMERY AVENUE, ,MONTVILLE TOWNSHIP,NJ,07045,30 MONTGOMERY AVENUE,,MONTVILLE TOWNSHIP,NJ,07045,Mr,Keith,Spector,Anti-Bullying Specialist,,,,,(973)331-7100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
452,27,MORRIS,3340,Montville Township School District,65,William Mason School,Mr,David,Melucci,Principal,david.melucci@montville.net,5 SHAWNEE TRAIL, ,MONTVILLE,NJ,07045-9739,5 SHAWNEE TRAIL,,MONTVILLE,NJ,07045-9739,Ms,Lucia,Gorgia,Anti-Bullying Specialist,,,,,(973)331-7100,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
453,27,MORRIS,3340,Montville Township School District,70,Woodmont School,Mr,Dominic,Esposito,Principal,Dominic.Esposito@montville.net,39 WOODMONT ROAD, ,PINE BROOK,NJ,07058,39 WOODMONT ROAD,,PINE BROOK,NJ,07058,Mr,Douglas,Stech,Anti-Bullying Specialist,,,,,(973)331-7100,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
454,27,MORRIS,3365,Morris County Vocational School District,10,Academy for Law and Public Safety,Mr,Scott,Moffitt,School Administrator,moffitts@mcvts.org,BUTLER HIGH SCHOOL ANNEX,BARTHOLDI AVENUE ,BUTLER,NJ,07405,BUTLER HIGH SCHOOL ANNEX,BARTHOLDI AVENUE,BUTLER,NJ,07405,Mr,Daniel,Clark,Anti-Bullying Specialist,,,,,(973)492-2000,,,,,,,,,,,1.0,1.0,1.0,1.0,,
455,27,MORRIS,3365,Morris County Vocational School District,20,"Academy for Mathematics, Science and Engineering",Mr,Scott,Moffitt,School Administrator,moffitts@mcvts.org,520 WEST MAIN STREET, ,ROCKAWAY,NJ,07866-3799,520 WEST MAIN STREET,,ROCKAWAY,NJ,07866-3799,Ms,Nicole,Mitarontonda,Anti-Bullying Specialist,,,,,(973)664-2301,,,,,,,,,,,1.0,1.0,1.0,1.0,,
456,27,MORRIS,3365,Morris County Vocational School District,50,Morris County School of Technology,Ms,Lynne,Jackson,Principal,jacksonl@mcvts.org,400 EAST MAIN STREET, ,DENVILLE,NJ,07834-2516,400 EAST MAIN STREET,,DENVILLE,NJ,07834-2516,Mrs,Robin,Ravotto,Anti-Bullying Specialist,,,,,(973)627-4600,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
457,27,MORRIS,3370,Morris Hills Regional School District,50,Morris Hills High School,Mr,Todd,Toriello,School Principal,ttoriello@mhrd.org,520 WEST MAIN STREET, ,ROCKAWAY,NJ,07866-3799,520 WEST MAIN STREET,,ROCKAWAY,NJ,07866-3799,Ms,Nicole,Mitaratonda,Anti-Bullying Specialist,,,,,(973)664-2301,,,,,,,,,,,1.0,1.0,1.0,1.0,,
458,27,MORRIS,3370,Morris Hills Regional School District,40,Morris Hills Regional District Adult High School,Mr,James,Devlin,School Administrator,jdevlin@mhrd.org,48 Knoll Drive, ,DENVILLE,NJ,07834,48 Knoll Drive,,Rockaway,NJ,07866,Mr,Michael,Wychules,Anti-Bullying Specialist,,,,,(973)664-2251,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0
459,27,MORRIS,3370,Morris Hills Regional School District,60,Morris Knolls High School,Mr,William,Cleffi,School Principal,wcleffi@mhrd.org,50 KNOLL DRIVE, ,DENVILLE,NJ,07834-4099,50 KNOLL DRIVE,,ROCKAWAY,NJ,07866-4099,Ms,Patricia,Colvin,Anti-Bullying Specialist,,,,,(973)664-2201,,,,,,,,,,,1.0,1.0,1.0,1.0,,
460,27,MORRIS,3410,Mount Arlington Public School District,45,Edith M. Decker Elementary School,Mrs,Jane,Mullins Jameson,School Administrator,jjameson@mtarlingtonk8.org,446 HOWARD BOULEVARD, ,MT  ARLINGTON,NJ,07856,446 HOWARD BOULEVARD,,MT  ARLINGTON,NJ,07856,Mrs,Jennifer,Ochoa,Anti-Bullying Specialist,,,,,(973)398-6400,1.0,1.0,1.0,1.0,,,,,,,,,,,,
461,27,MORRIS,3410,Mount Arlington Public School District,50,Mount Arlington Public School,Mr,Jeffrey,Grillo,Principal,jgrillo@mtarlingtonk8.org,235 HOWARD BOULEVARD, ,MT  ARLINGTON,NJ,07856,235 HOWARD BOULEVARD,,MT  ARLINGTON,NJ,07856,Mrs,Jennifer,Ochoa,Anti-Bullying Specialist,,,,,(973)398-4400,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
462,27,MORRIS,3450,Mount Olive Township School District,50,Chester M. Stephens Elementary School,Mr,Kevin,Moore,School Principal,kmoore@mtoliveboe.org,99 SUNSET DRIVE, ,BUDD LAKE,NJ,07828,99 SUNSET DRIVE,,BUDD LAKE,NJ,07828,Ms,Roberta,Easton,Anti-Bullying Specialist,,,,,(973)691-4002,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
463,27,MORRIS,3450,Mount Olive Township School District,10,Mount Olive High School,Mr,Kevin,Stansberry,Principal,kstansberry@mtoliveboe.org,18 COREY ROAD, ,FLANDERS,NJ,07836,18 COREY ROAD,,FLANDERS,NJ,07836,Mr,Robert,Feltmann,Anti-Bullying Specialist,,,,,(973)927-2208,,,,,,,,,,,1.0,1.0,1.0,1.0,,
464,27,MORRIS,3450,Mount Olive Township School District,40,Mount Olive Middle School,Mrs,Susan,Breton-Miranda,School Principal,smiranda@mtoliveboe.org,160 WOLFE ROAD, ,BUDD LAKE,NJ,07828,160 WOLFE ROAD,,BUDD LAKE,NJ,07828,Ms,Megan,Troup,Anti-Bullying Specialist,,,,,(973)691-4006,,,,,,,,1.0,1.0,1.0,,,,,,
465,27,MORRIS,3450,Mount Olive Township School District,60,Mountain View Elementary School,Dr,Frank,Fischel,School Principal,ffischel@mtoliveboe.org,118 CLOVER HILL DRIVE, ,FLANDERS,NJ,07836,118 CLOVER HILL DRIVE,,FLANDERS,NJ,07836,Ms,Kathryn,Devins,Anti-Bullying Specialist,,,,,(973)927-2201,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
466,27,MORRIS,3450,Mount Olive Township School District,65,Sandshore Rd. Elementary School,Ms,Nicole,Musarra,School Principal,nmusarra@mtoliveboe.org,498 SANDSHORE  ROAD, ,BUDD LAKE,NJ,07828,498 SANDSHORE  ROAD,,BUDD LAKE,NJ,07828,Dr,Brinda,Wederich,Anti-Bullying Specialist,,,,,(973)691-4003,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
467,27,MORRIS,3450,Mount Olive Township School District,70,Tinc Rd. Elementary School,Dr,Richard,Fair,School Principal,rfair@mtoliveboe.org,24 TINC ROAD, ,FLANDERS,NJ,07836,24 TINC ROAD,,FLANDERS,NJ,07836,Ms,Lisa,Barba,Anti-Bullying Specialist,,,,,(973)927-2203,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
468,27,MORRIS,3460,Mountain Lakes Public School District,60,Briarcliff Middle School,,,,,,93 Briarcliff Rd., ,Mountain Lakes,NJ,07046,93 Briarcliff Rd.,,Mountain Lakes,NJ,07046,Dr,Anne,Mucci,Anti-Bullying Specialist,,,,,(973)334-0342,,,,,,,,1.0,1.0,1.0,,,,,,
469,27,MORRIS,3460,Mountain Lakes Public School District,70,Lake Drive Program for Hearing Impared,Mrs,Julie,Lazeration,Principal,jlazeration@mtlakes.org,10 LAKE DRIVE, ,MOUNTAIN LAKES,NJ,07046-1342,10 LAKE DRIVE,,MOUNTAIN LAKES,NJ,07046-1342,Ms,Danielle,Galioto,Anti-Bullying Specialist,,,,,(973)299-0166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
470,27,MORRIS,3460,Mountain Lakes Public School District,50,Mountain Lakes High School,Mr,Jeremy,Davies,Principal,jdavies@mtlakes.org,96 Powerville Rd., ,Mountain Lakes,NJ,07046,96 Powerville Rd.,,Mountain Lakes,NJ,07046,Mr,Robert,Downes,Anti-Bullying Specialist,,,,,(973)334-8400,,,,,,,,,,,1.0,1.0,1.0,1.0,,
471,27,MORRIS,3460,Mountain Lakes Public School District,80,Wildwood Elementary School,Mrs,Beth,Azar,Principal,bazar@mtlakes.org,51 Glen Rd., ,Mountain Lakes,NJ,07046,51 Glen Rd.,,Mountain Lakes,NJ,07046,Mrs,Beth,Azar,Anti-Bullying Specialist,,,,,(973)334-3609,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
472,27,MORRIS,3520,Netcong School District,60,Netcong Elementary School,Mr,Kevin,Carroll,School Administrator,kcarroll@netcongschool.org,26 COLLEGE ROAD, ,NETCONG,NJ,07857-1621,26 COLLEGE ROAD,,NETCONG,NJ,07857-1621,Mrs,Kathleen,Walsh,Anti-Bullying Specialist,,,,,(973)347-0020,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
473,27,MORRIS,3950,Parsippany-Troy Hills Township School District,55,Brooklawn Middle School,Dr,Natalie,Betz,School Principal,nbetz@pthsd.k12.nj.us,250 Beachwood Road, ,Parsippany,NJ,07054-2459,250 Beachwood Road,PO Box 52,Parsippany,NJ,07054-2459,Mrs,Karen,Lane-nerod,Anti-Bullying Specialist,,,,,(973)428-7551,,,,,,,,1.0,1.0,1.0,,,,,,
474,27,MORRIS,3950,Parsippany-Troy Hills Township School District,60,Central Middle School,,TBD,TBD,Vacant,bshannon@pthsd.k12.nj.us,1620 Route 46, ,Parsippany,NJ,07054,1620 Route 46,PO Box 52,Parsippany,NJ,07054,Mr,Daniel,Yarosz,Anti-Bullying Specialist,,,,,(973)263-7125,,,,,,,,1.0,1.0,1.0,,,,,,
475,27,MORRIS,3950,Parsippany-Troy Hills Township School District,62,Eastlake Elementary School,Mr,Mark,Gray,School Principal,mgray@pthsd.k12.nj.us,40 Eba Road, ,Parsippany,NJ,07054-2619,40 Eba Road,PO Box 52,Parsippany,NJ,07054-2619,Ms,Bonnie,Griesemer,Anti-Bullying Specialist,,,,,(973)428-7583,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
476,27,MORRIS,3950,Parsippany-Troy Hills Township School District,64,Intervale Elementary School,Mr,Christopher,Waack,School Principal,cwaack@pthsd.k12.nj.us,60 Pitt Road, ,Boonton,NJ,07005,60 Pitt Road,PO Box 52,Parsippany,NJ,07054,Ms,Donna,Odonnell,Anti-Bullying Specialist,,,,,(973)263-7075,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
477,27,MORRIS,3950,Parsippany-Troy Hills Township School District,65,Knollwood Elementary School,Ms,Susan,Raymond,School Principal,sraymond@pthsd.k12.nj.us,445 Knoll Road, ,Lake Hiawatha,NJ,07034,445 Knoll Road,PO Box 52,Parsippany,NJ,07054,Ms,Denise,Brewer,Anti-Bullying Specialist,,,,,(973)263-7060,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
478,27,MORRIS,3950,Parsippany-Troy Hills Township School District,70,Lake Hiawatha Elementary School,Mrs,Angelina,Martino Finnegan,School Principal,amartino@pthsd.k12.nj.us,1 Lincoln Avenue, ,Lake Hiawatha,NJ,07034,1 Lincoln Avenue,PO Box 52,Parsippany,NJ,07054,Mr,Panayotis,Radiotis,Anti-Bullying Specialist,,,,,(973)263-4344,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
479,27,MORRIS,3950,Parsippany-Troy Hills Township School District,80,Lake Parsippany Elementary School,Mrs,Gretchen,Dempsey,School Principal,ldempsey@pthsd.k12.nj.us,225 Kingston Road, ,Parsippany,NJ,07054,225 Kingston Road,PO Box 52,Parsippany,NJ,07054,Mr,Cavan,Londergan,Anti-Bullying Specialist,,,,,(973)428-7572,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
480,27,MORRIS,3950,Parsippany-Troy Hills Township School District,90,Littleton Elementary School,Ms,Michele,Hoffman,School Principal,mhoffman@pthsd.k12.nj.us,250 Brooklawn Drive, ,Morris Plains,NJ,07950,250 Brooklawn Drive,PO Box 52,Parsippany,NJ,07054,Ms,Jacquelyn,Greenberg,Anti-Bullying Specialist,,,,,(973)682-2847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
481,27,MORRIS,3950,Parsippany-Troy Hills Township School District,100,Mount Tabor Elementary School,Mrs,Nancy,Maglione,Interim Principal,nmaglione@pthsd.k12.nj.us,900 PARK RD & ROUTE 53,PO BOX 509 ,MOUNT TABOR,NJ,07878,PARK RD & ROUTE 53,PO BOX 509,MOUNT TABOR,NJ,07878,Ms,Maxine,Cieri,Anti-Bullying Specialist,,,,,(973)889-3361,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
482,27,MORRIS,3950,Parsippany-Troy Hills Township School District,103,Northvail Elementary School,Mr,Jeffrey,Martens,Principal,jmartens@pthsd.k12.nj.us,10 EILEEN COURT, ,PARSIPPANY,NJ,07054-1430,10 EILEEN COURT,PO Box 52,PARSIPPANY,NJ,07054-1430,Mr,Richard,Breiten,Anti-Bullying Specialist,,,,,(973)263-7070,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
483,27,MORRIS,3950,Parsippany-Troy Hills Township School District,50,Parsippany High School,Dr,Denis,Mulroony,School Principal,dmulroony@pthsd.k12.nj.us,309 Baldwin Rd, ,Parsippany,NJ,07054,309 Baldwin Rd,PO Box 52,Parsippany,NJ,07054,Ms,Aimee,Doyle,Anti-Bullying Specialist,,,,,(973)263-7001,,,,,,,,,,,1.0,1.0,1.0,1.0,,
484,27,MORRIS,3950,Parsippany-Troy Hills Township School District,53,Parsippany Hills High School,Mr,Michael,DiSanto,Principal,mdisanto@pthsd.k12.nj.us,20 Rita Drive,. ,Morris Plains,NJ,07950,20 Rita Drive,PO Box 52,Parsippany,NJ,07054,Mr,Rafael,Delgado,Anti-Bullying Specialist,,,,,(973)682-2815,,,,,,,,,,,1.0,1.0,1.0,1.0,,
485,27,MORRIS,3950,Parsippany-Troy Hills Township School District,107,Rockaway Meadow Elementary School,Mr,Keith,Cortright,Principal,kcortright@pthsd.k12.nj.us,160 EDWARDS ROAD, ,PARSIPPANY,NJ,07054-2205,160 EDWARDS ROAD,PO Box 52,PARSIPPANY,NJ,07054-2205,Ms,Allison,Larger,Anti-Bullying Specialist,,,,,(973)263-7308,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
486,27,MORRIS,3950,Parsippany-Troy Hills Township School District,120,Troy Hills Elementary School,Mrs,Renee,Brandler,Principal,rbrandler@pthsd.k12.nj.us,509 S  BEVERWYCK ROAD, ,PARSIPPANY,NJ,07054-3327,509 S  BEVERWYCK ROAD,PO Box 52,PARSIPPANY,NJ,07054-3327,Ms,Ann-marie,Carey,Anti-Bullying Specialist,,,,,(973)428-7588,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
487,27,MORRIS,4080,Pequannock Township School District,55,Hillview School,Mr,Michael,Portas,Principal,michael.portas@pequannock.org,206 Boulevard, ,Pompton Plains,NJ,07444-1903,206 Boulevard,,Pompton Plains,NJ,07444-1903,Mrs,Donna,Dericks,Anti-Bullying Specialist,,,,,(973)616-6080,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
488,27,MORRIS,4080,Pequannock Township School District,60,North Boulevard School,Mr,Theodore,Loeffler,Principal,theodore.loeffler@pequannock.org,363 Boulevard, ,Pompton Plains,NJ,07444-1701,363 Boulevard,,Pompton Plains,NJ,07444-1701,Mrs,Lorraine,Latempa,Anti-Bullying Specialist,,,,,(973)616-6070,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
489,27,MORRIS,4080,Pequannock Township School District,50,Pequannock Township High School,Mr,Brett,Charleston,Principal,brett.charleston@pequannock.org,85 Sunset Road, ,Pompton Plains,NJ,07444-1652,85 Sunset Road,,Pompton Plains,NJ,07444-1652,Mrs,Kimberly,Buscher,Anti-Bullying Specialist,,,,,(973)616-6000,,,,,,,,,,,1.0,1.0,1.0,1.0,,
490,27,MORRIS,4080,Pequannock Township School District,80,Pequannock Valley School,Mr,Richard,Hayzler,Principal,richard.hayzler@pequannock.org,493 Newark Pompton Tpke., ,Pompton Plains,NJ,07444-1923,493 Newark Pompton Tpke.,,Pompton Plains,NJ,07444-1923,Mrs,Terri,Praschak,Anti-Bullying Specialist,,,,,(973)616-6050,,,,,,,,1.0,1.0,1.0,,,,,,
491,27,MORRIS,4080,Pequannock Township School District,100,Stephen J. Gerace School,Dr,James,Singagliese,Principal,james.singagliese@pequannock.org,59 Boulevard, ,Pequannock,NJ,07440-1531,59 Boulevard,,Pequannock,NJ,07440-1531,Ms,Emily,Beyerl,Anti-Bullying Specialist,,,,,(973)305-5615,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
492,27,MORRIS,4330,Randolph Township School District,57,Center Grove School,Mr,Mario,Rodas,School Principal,mrodas@rtnj.org,25 SCHOOL HOUSE ROAD, ,RANDOLPH,NJ,07869,25 SCHOOL HOUSE ROAD,,RANDOLPH,NJ,07869,Ms,Kerri,Hagen,Anti-Bullying Specialist,,,,,(973)361-7835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
493,27,MORRIS,4330,Randolph Township School District,65,Fernbrook School,Mrs,Lisa,Gross,School Principal,lgross@rtnj.org,206 QUAKER CHURCH ROAD, ,RANDOLPH,NJ,07869,206 QUAKER CHURCH ROAD,,RANDOLPH,NJ,07869,Ms,Elyssa,Lippman,Anti-Bullying Specialist,,,,,(973)361-0660,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
494,27,MORRIS,4330,Randolph Township School District,70,Ironia School,Mr,Lee,Nittel,School Principal,lnittel@rtnj.org,303 DOVER  CHESTER ROAD, ,RANDOLPH,NJ,07869,303 DOVER  CHESTER ROAD,,RANDOLPH,NJ,07869,Dr,Marissa,Randazzo,Anti-Bullying Specialist,,,,,(973)584-8588,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
495,27,MORRIS,4330,Randolph Township School District,50,Randolph High School,Mrs,Deborah,Iosso,Principal,diosso@rtnj.org,511 MILLBROOK AVENUE, ,RANDOLPH,NJ,07869,511 MILLBROOK AVENUE,,RANDOLPH,NJ,07869,Dr,Susan,Herschman,Anti-Bullying Specialist,,,,,(973)361-2400,,,,,,,,,,,1.0,1.0,1.0,1.0,,
496,27,MORRIS,4330,Randolph Township School District,75,Randolph Middle School,Dr,Dennis,Copeland,School Principal,dcopeland@rtnj.org,507 MILLBROOK AVENUE, ,RANDOLPH,NJ,07869,507 MILLBROOK AVENUE,,RANDOLPH,NJ,07869,Ms,Celeste,Bonura,Anti-Bullying Specialist,,,,,(973)366-8700,,,,,,,,1.0,1.0,1.0,,,,,,
497,27,MORRIS,4330,Randolph Township School District,80,Shongum School,Mr,Clifford,Burns,School Principal,cburns@rtnj.org,9 ARROW PLACE, ,RANDOLPH,NJ,07869,9 ARROW PLACE,,RANDOLPH,NJ,07869,Dr,Christine,Fugger,Anti-Bullying Specialist,,,,,(973)895-2322,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
498,27,MORRIS,4440,Riverdale School District,50,Riverdale School,Mr,Daniel,Cullen,School Principal,dcullen@rpsnj.org,52 NEWARK POMPTON TURNPIKE, ,RIVERDALE,NJ,07457,52 NEWARK POMPTON TURNPIKE,,RIVERDALE,NJ,07457,Ms,Wilhelmina,Reinhard,Anti-Bullying Specialist,,,,,(973)839-1300,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,
499,27,MORRIS,4480,Rockaway Borough School District,60,Lincoln Elementary School,Mrs,Phyllis,Alpaugh,Principal,pa@rockboro.org,37 KELLER AVENUE, ,ROCKAWAY,NJ,07866-3921,37 KELLER AVENUE,,ROCKAWAY,NJ,07866-3921,Ms,Monica,Kline,Anti-Bullying Specialist,,,,,(973)625-8602,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
500,27,MORRIS,4480,Rockaway Borough School District,50,Thomas Jefferson Middle School,Mr,Mark,Schwarz,Principal,mschwarz@rockboro.org,95 EAST MAIN STREET, ,ROCKAWAY,NJ,07866-3517,95 EAST MAIN STREET,,ROCKAWAY,NJ,07866-3517,Ms,Monica,Kline,Anti-Bullying Specialist,,,,,(973)625-8603,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,
501,27,MORRIS,4490,Rockaway Township School District,10,Birchwood Elementary School,Ms,Jacqueline,Storts,Principal,Jstorts@rocktwp.org,1 ART STREET, ,DOVER,NJ,07801,1 ART STREET,,DOVER,NJ,07801,Mr,Joseph,Catalano,Anti-Bullying Specialist,,,,,(973)361-7080,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
502,27,MORRIS,4490,Rockaway Township School District,19,Catherine A Dwyer Elementary School,Mr,Michael,McGovern,Principal,mmcgovern@rocktwp.org,665 MT  HOPE AVENUE, ,WHARTON,NJ,07885,665 MT  HOPE AVENUE,,WHARTON,NJ,07885,Mrs,Ann,Kerin,Anti-Bullying Specialist,,,,,(973)361-7450,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
503,27,MORRIS,4490,Rockaway Township School District,15,Copeland Middle School,Mr,Scott,Allshouse,Principal,sallshouse@rocktwp.org,100 LAKE SHORE DRIVE, ,ROCKAWAY,NJ,07866,100 LAKE SHORE DRIVE,,ROCKAWAY,NJ,07866,Mrs,Christine,Ciampi,Anti-Bullying Specialist,,,,,(973)627-2465,,,,,,,,1.0,1.0,1.0,,,,,,
504,27,MORRIS,4490,Rockaway Township School District,25,Dennis B O'Brien Elementary School,Mr,Christopher,Marangon,Principal,CMARANGON@rocktwp.org,16 MINERAL SPRING DRIVE, ,DOVER,NJ,07801,16 MINERAL SPRING DRIVE,,DOVER,NJ,07801,Mrs,Meredith,Webb,Anti-Bullying Specialist,,,,,(973)361-7330,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
505,27,MORRIS,4490,Rockaway Township School District,30,Katharine D Malone Elementary School,Mr,Michael,Valle,Principal,mvalle@rocktwp.org,524 GREEN POND ROAD, ,ROCKAWAY,NJ,07866,524 GREEN POND ROAD,,ROCKAWAY,NJ,07866,Mr,Philip,Mancuso,Anti-Bullying Specialist,,,,,(973)627-7512,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
506,27,MORRIS,4490,Rockaway Township School District,80,Stony Brook Elementary School,Mr,Stephen,Wisniewski,Principal,swisniewski@rocktwp.org,44 STONY BROOK ROAD, ,ROCKAWAY,NJ,07866,44 STONY BROOK ROAD,,ROCKAWAY,NJ,07866,Mr,Dave,Kratka,Anti-Bullying Specialist,,,,,(973)627-2411,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
507,27,MORRIS,4560,Roxbury Township School District,55,Eisenhower Middle School District,Mr,Dominick,Miller,Principal,dmiller@roxbury.org,47 EYLAND AVENUE, ,SUCCASUNNA,NJ,07876-1624,47 EYLAND AVENUE,,SUCCASUNNA,NJ,07876-1624,,Geri,Esposito,Anti-Bullying Specialist,,,,,(973)584-2973,,,,,,,,,1.0,1.0,,,,,,
508,27,MORRIS,4560,Roxbury Township School District,60,Franklin Elementary School District,Mr,Christopher,Deery,Principal,cdeery@roxbury.org,8 MEEKER STREET, ,SUCCASUNNA,NJ,07876-1419,8 MEEKER STREET,,SUCCASUNNA,NJ,07876-1419,,Carol,Pellet,Anti-Bullying Specialist,,,,,(973)584-5549,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
509,27,MORRIS,4560,Roxbury Township School District,65,Jefferson Elementary School District,Ms,Karen,Lunardoni,Principal,klunardoni@roxbury.org,CORN HOLLOW ROAD, ,SUCCASUNNA,NJ,07876,CORN HOLLOW ROAD,,SUCCASUNNA,NJ,07876,,Carol,Pellet,Anti-Bullying Specialist,,,,,(973)584-8955,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
510,27,MORRIS,4560,Roxbury Township School District,67,Kennedy Elementary School District,Mr,Eric,Renfors,Principal,erenfors@roxbury.org,PLEASANT HILL ROAD, ,SUCCASUNNA,NJ,07876,PLEASANT HILL ROAD,,SUCCASUNNA,NJ,07876,,Gina,Lacapra,Anti-Bullying Specialist,,,,,(973)584-3938,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
511,27,MORRIS,4560,Roxbury Township School District,80,Lincoln/Roosevelt School District,Mr,Jack,Curtis,Principal,jcurtis@roxbury.org,34 HILLSIDE AVENUE, ,SUCCASUNNA,NJ,07876-1446,34 HILLSIDE AVENUE,,SUCCASUNNA,NJ,07876-1446,,Roxanne,Benbow,Anti-Bullying Specialist,,,,,(973)584-4331,,,,,,,1.0,1.0,,,,,,,,
512,27,MORRIS,4560,Roxbury Township School District,85,Nixon Elementary School District,Ms,Danielle,Lynch,Principal,dlynch@roxbury.org,275 MT  ARLINGTON BOULEVARD, ,LANDING,NJ,07850,275 MT  ARLINGTON BOULEVARD,,LANDING,NJ,07850,,,,,,,,,(973)398-2564,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
513,27,MORRIS,4560,Roxbury Township School District,50,Roxbury High School District,Mr,Jeffrey,Swanson,Principal,jswanson@roxbury.org,ONE BRYANT DRIVE, ,SUCCASUNNA,NJ,07876-1640,ONE BRYANT DRIVE,,SUCCASUNNA,NJ,07876-1640,,Jennifer,Kenny,Anti-Bullying Specialist,,,,,(973)584-1200,,,,,,,,,,,1.0,1.0,1.0,1.0,,
514,27,MORRIS,785,The School District of the Chathams,10,Chatham High School,Mr,Darren,Groh,Principal,dgroh@chatham-nj.org,255 LAFAYETTE AVENUE, ,CHATHAM,NJ,07928,255 LAFAYETTE AVENUE,,CHATHAM,NJ,07928,Ms,Lori,Gironda,Anti-Bullying Specialist,,,,,(973)457-2505,,,,,,,,,,,1.0,1.0,1.0,1.0,,
515,27,MORRIS,785,The School District of the Chathams,30,Chatham Middle School,Ms,Jill,Girhorski,Principal,jgirhorski@chatham-nj.org,480 MAIN STREET, ,CHATHAM,NJ,07928-2120,480 MAIN STREET,,CHATHAM,NJ,07928-2120,Mr,Timothy,Ohalloran,Anti-Bullying Specialist,,,,,(973)457-2506,,,,,,,,1.0,1.0,1.0,,,,,,
516,27,MORRIS,785,The School District of the Chathams,50,Lafayette Avenus School,Ms,Cheryl,Russo,Principal,Ccaggiano@chatham-nj.org,221 LAFAYETTE AVENUE, ,CHATHAM,NJ,07928-1830,221 LAFAYETTE AVENUE,,CHATHAM,NJ,07928-1830,Mr,Marco,Freyre,Anti-Bullying Specialist,,,,,(973)457-2507,,,,,,1.0,1.0,,,,,,,,,
517,27,MORRIS,785,The School District of the Chathams,60,Milton Avenue School,Ms,Marion,McCarthy,Principal,mmcarthy@chatham-nj.org,16 MILTON AVENUE, ,CHATHAM,NJ,07928,16 MILTON AVENUE,,CHATHAM,NJ,07928,Ms,Lindsay,Feldman,Anti-Bullying Specialist,,,,,(973)457-2508,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
